ticker,average_weight,simulation,strategy
BND,0.2417239316239317,525,max_sharpe
GLD,0.1794103418803419,525,max_sharpe
GSG,0.13117094017094003,525,max_sharpe
SGOV,0.29018444444444447,525,max_sharpe
VT,0.1575103418803417,525,max_sharpe
BND,0.0,525,market_cap
GLD,0.0,525,market_cap
GSG,0.0,525,market_cap
SGOV,0.0,525,market_cap
VT,1.0,525,market_cap
BND,0.19999999999999957,525,equal_weight
GLD,0.19999999999999957,525,equal_weight
GSG,0.19999999999999957,525,equal_weight
SGOV,0.19999999999999957,525,equal_weight
VT,0.19999999999999957,525,equal_weight
BND,0.3000000000000002,526,min_variance
GLD,0.09999999999999978,526,min_variance
GSG,0.09999999999999978,526,min_variance
SGOV,0.39999999999999913,526,min_variance
VT,0.09999999999999978,526,min_variance
BND,0.25197982905982924,526,max_sharpe
GLD,0.18886367521367495,526,max_sharpe
GSG,0.12803735042735023,526,max_sharpe
SGOV,0.2627094871794876,526,max_sharpe
VT,0.16840965811965833,526,max_sharpe
BND,0.0,526,market_cap
GLD,0.0,526,market_cap
GSG,0.0,526,market_cap
SGOV,0.0,526,market_cap
VT,1.0,526,market_cap
BND,0.19999999999999957,526,equal_weight
GLD,0.19999999999999957,526,equal_weight
GSG,0.19999999999999957,526,equal_weight
SGOV,0.19999999999999957,526,equal_weight
VT,0.19999999999999957,526,equal_weight
BND,0.3000000000000002,527,min_variance
GLD,0.09999999999999978,527,min_variance
GSG,0.09999999999999978,527,min_variance
SGOV,0.39999999999999913,527,min_variance
VT,0.09999999999999978,527,min_variance
BND,0.27216170940171,527,max_sharpe
GLD,0.2783637606837607,527,max_sharpe
GSG,0.1026296581196579,527,max_sharpe
SGOV,0.23996564102564066,527,max_sharpe
VT,0.10687923076923053,527,max_sharpe
BND,0.0,527,market_cap
GLD,0.0,527,market_cap
GSG,0.0,527,market_cap
SGOV,0.0,527,market_cap
VT,1.0,527,market_cap
BND,0.19999999999999957,527,equal_weight
GLD,0.19999999999999957,527,equal_weight
GSG,0.19999999999999957,527,equal_weight
SGOV,0.19999999999999957,527,equal_weight
VT,0.19999999999999957,527,equal_weight
BND,0.3000000000000002,528,min_variance
GLD,0.09999999999999978,528,min_variance
GSG,0.09999999999999978,528,min_variance
SGOV,0.39999999999999913,528,min_variance
VT,0.09999999999999978,528,min_variance
BND,0.3185385470085469,528,max_sharpe
GLD,0.15358427350427362,528,max_sharpe
GSG,0.14626769230769218,528,max_sharpe
SGOV,0.21384017094017133,528,max_sharpe
VT,0.16776940170940172,528,max_sharpe
BND,0.0,528,market_cap
GLD,0.0,528,market_cap
GSG,0.0,528,market_cap
SGOV,0.0,528,market_cap
VT,1.0,528,market_cap
BND,0.19999999999999957,528,equal_weight
GLD,0.19999999999999957,528,equal_weight
GSG,0.19999999999999957,528,equal_weight
SGOV,0.19999999999999957,528,equal_weight
VT,0.19999999999999957,528,equal_weight
BND,0.3000000000000002,529,min_variance
GLD,0.09999999999999978,529,min_variance
GSG,0.09999999999999978,529,min_variance
SGOV,0.39999999999999913,529,min_variance
VT,0.09999999999999978,529,min_variance
BND,0.14137247863247845,529,max_sharpe
GLD,0.28146854700854723,529,max_sharpe
GSG,0.16540623931623938,529,max_sharpe
SGOV,0.27519760683760686,529,max_sharpe
VT,0.13655512820512813,529,max_sharpe
BND,0.0,529,market_cap
GLD,0.0,529,market_cap
GSG,0.0,529,market_cap
SGOV,0.0,529,market_cap
VT,1.0,529,market_cap
BND,0.19999999999999957,529,equal_weight
GLD,0.19999999999999957,529,equal_weight
GSG,0.19999999999999957,529,equal_weight
SGOV,0.19999999999999957,529,equal_weight
VT,0.19999999999999957,529,equal_weight
BND,0.3000000000000002,530,min_variance
GLD,0.09999999999999978,530,min_variance
GSG,0.09999999999999978,530,min_variance
SGOV,0.39999999999999913,530,min_variance
VT,0.09999999999999978,530,min_variance
BND,0.27013547008547023,530,max_sharpe
GLD,0.24619418803418838,530,max_sharpe
GSG,0.12150769230769212,530,max_sharpe
SGOV,0.25650393162393154,530,max_sharpe
VT,0.10565863247863228,530,max_sharpe
BND,0.0,530,market_cap
GLD,0.0,530,market_cap
GSG,0.0,530,market_cap
SGOV,0.0,530,market_cap
VT,1.0,530,market_cap
BND,0.19999999999999957,530,equal_weight
GLD,0.19999999999999957,530,equal_weight
GSG,0.19999999999999957,530,equal_weight
SGOV,0.19999999999999957,530,equal_weight
VT,0.19999999999999957,530,equal_weight
BND,0.3000000000000002,531,min_variance
GLD,0.09999999999999978,531,min_variance
GSG,0.09999999999999978,531,min_variance
SGOV,0.39999999999999913,531,min_variance
VT,0.09999999999999978,531,min_variance
BND,0.23414102564102562,531,max_sharpe
GLD,0.24170034188034212,531,max_sharpe
GSG,0.10014641025641004,531,max_sharpe
SGOV,0.23703871794871834,531,max_sharpe
VT,0.1869733333333334,531,max_sharpe
BND,0.0,531,market_cap
GLD,0.0,531,market_cap
GSG,0.0,531,market_cap
SGOV,0.0,531,market_cap
VT,1.0,531,market_cap
BND,0.19999999999999957,531,equal_weight
GLD,0.19999999999999957,531,equal_weight
GSG,0.19999999999999957,531,equal_weight
SGOV,0.19999999999999957,531,equal_weight
VT,0.19999999999999957,531,equal_weight
BND,0.3000000000000002,532,min_variance
GLD,0.09999999999999978,532,min_variance
GSG,0.09999999999999978,532,min_variance
SGOV,0.39999999999999913,532,min_variance
VT,0.09999999999999978,532,min_variance
BND,0.21539811965812014,532,max_sharpe
GLD,0.2054420512820521,532,max_sharpe
GSG,0.11101017094017075,532,max_sharpe
SGOV,0.21718974358974358,532,max_sharpe
VT,0.2509598290598288,532,max_sharpe
BND,0.0,532,market_cap
GLD,0.0,532,market_cap
GSG,0.0,532,market_cap
SGOV,0.0,532,market_cap
VT,1.0,532,market_cap
BND,0.19999999999999957,532,equal_weight
GLD,0.19999999999999957,532,equal_weight
GSG,0.19999999999999957,532,equal_weight
SGOV,0.19999999999999957,532,equal_weight
VT,0.19999999999999957,532,equal_weight
BND,0.3000000000000002,533,min_variance
GLD,0.09999999999999978,533,min_variance
GSG,0.09999999999999978,533,min_variance
SGOV,0.39999999999999913,533,min_variance
VT,0.09999999999999978,533,min_variance
BND,0.2289602564102567,533,max_sharpe
GLD,0.12331051282051265,533,max_sharpe
GSG,0.10737042735042712,533,max_sharpe
SGOV,0.29106153846153837,533,max_sharpe
VT,0.24929717948717928,533,max_sharpe
BND,0.0,533,market_cap
GLD,0.0,533,market_cap
GSG,0.0,533,market_cap
SGOV,0.0,533,market_cap
VT,1.0,533,market_cap
BND,0.19999999999999957,533,equal_weight
GLD,0.19999999999999957,533,equal_weight
GSG,0.19999999999999957,533,equal_weight
SGOV,0.19999999999999957,533,equal_weight
VT,0.19999999999999957,533,equal_weight
BND,0.3000000000000002,534,min_variance
GLD,0.09999999999999978,534,min_variance
GSG,0.09999999999999978,534,min_variance
SGOV,0.39999999999999913,534,min_variance
VT,0.09999999999999978,534,min_variance
BND,0.24391324786324858,534,max_sharpe
GLD,0.2559376068376064,534,max_sharpe
GSG,0.10745931623931605,534,max_sharpe
SGOV,0.27552213675213705,534,max_sharpe
VT,0.11716794871794847,534,max_sharpe
BND,0.0,534,market_cap
GLD,0.0,534,market_cap
GSG,0.0,534,market_cap
SGOV,0.0,534,market_cap
VT,1.0,534,market_cap
BND,0.19999999999999957,534,equal_weight
GLD,0.19999999999999957,534,equal_weight
GSG,0.19999999999999957,534,equal_weight
SGOV,0.19999999999999957,534,equal_weight
VT,0.19999999999999957,534,equal_weight
BND,0.3000000000000002,535,min_variance
GLD,0.09999999999999978,535,min_variance
GSG,0.09999999999999978,535,min_variance
SGOV,0.39999999999999913,535,min_variance
VT,0.09999999999999978,535,min_variance
BND,0.2683945299145297,535,max_sharpe
GLD,0.21227478632478666,535,max_sharpe
GSG,0.11107521367521352,535,max_sharpe
SGOV,0.25940512820512873,535,max_sharpe
VT,0.14885059829059816,535,max_sharpe
BND,0.0,535,market_cap
GLD,0.0,535,market_cap
GSG,0.0,535,market_cap
SGOV,0.0,535,market_cap
VT,1.0,535,market_cap
BND,0.19999999999999957,535,equal_weight
GLD,0.19999999999999957,535,equal_weight
GSG,0.19999999999999957,535,equal_weight
SGOV,0.19999999999999957,535,equal_weight
VT,0.19999999999999957,535,equal_weight
BND,0.3000000000000002,536,min_variance
GLD,0.09999999999999978,536,min_variance
GSG,0.09999999999999978,536,min_variance
SGOV,0.39999999999999913,536,min_variance
VT,0.09999999999999978,536,min_variance
BND,0.1806230769230771,536,max_sharpe
GLD,0.18165846153846185,536,max_sharpe
GSG,0.12868051282051265,536,max_sharpe
SGOV,0.3049858974358972,536,max_sharpe
VT,0.20405196581196594,536,max_sharpe
BND,0.0,536,market_cap
GLD,0.0,536,market_cap
GSG,0.0,536,market_cap
SGOV,0.0,536,market_cap
VT,1.0,536,market_cap
BND,0.19999999999999957,536,equal_weight
GLD,0.19999999999999957,536,equal_weight
GSG,0.19999999999999957,536,equal_weight
SGOV,0.19999999999999957,536,equal_weight
VT,0.19999999999999957,536,equal_weight
BND,0.3000000000000002,537,min_variance
GLD,0.09999999999999978,537,min_variance
GSG,0.09999999999999978,537,min_variance
SGOV,0.39999999999999913,537,min_variance
VT,0.09999999999999978,537,min_variance
BND,0.30255042735042736,537,max_sharpe
GLD,0.1942598290598294,537,max_sharpe
GSG,0.10817623931623914,537,max_sharpe
SGOV,0.19327410256410293,537,max_sharpe
VT,0.201739658119658,537,max_sharpe
BND,0.0,537,market_cap
GLD,0.0,537,market_cap
GSG,0.0,537,market_cap
SGOV,0.0,537,market_cap
VT,1.0,537,market_cap
BND,0.19999999999999957,537,equal_weight
GLD,0.19999999999999957,537,equal_weight
GSG,0.19999999999999957,537,equal_weight
SGOV,0.19999999999999957,537,equal_weight
VT,0.19999999999999957,537,equal_weight
BND,0.3000000000000002,538,min_variance
GLD,0.09999999999999978,538,min_variance
GSG,0.09999999999999978,538,min_variance
SGOV,0.39999999999999913,538,min_variance
VT,0.09999999999999978,538,min_variance
BND,0.20192111111111113,538,max_sharpe
GLD,0.2316883760683758,538,max_sharpe
GSG,0.1583041880341883,538,max_sharpe
SGOV,0.22185871794871825,538,max_sharpe
VT,0.18622777777777838,538,max_sharpe
BND,0.0,538,market_cap
GLD,0.0,538,market_cap
GSG,0.0,538,market_cap
SGOV,0.0,538,market_cap
VT,1.0,538,market_cap
BND,0.19999999999999957,538,equal_weight
GLD,0.19999999999999957,538,equal_weight
GSG,0.19999999999999957,538,equal_weight
SGOV,0.19999999999999957,538,equal_weight
VT,0.19999999999999957,538,equal_weight
BND,0.3000000000000002,539,min_variance
GLD,0.09999999999999978,539,min_variance
GSG,0.09999999999999978,539,min_variance
SGOV,0.39999999999999913,539,min_variance
VT,0.09999999999999978,539,min_variance
BND,0.20795188034188036,539,max_sharpe
GLD,0.2568522222222223,539,max_sharpe
GSG,0.12230717948717934,539,max_sharpe
SGOV,0.26254854700854724,539,max_sharpe
VT,0.15033974358974353,539,max_sharpe
BND,0.0,539,market_cap
GLD,0.0,539,market_cap
GSG,0.0,539,market_cap
SGOV,0.0,539,market_cap
VT,1.0,539,market_cap
BND,0.19999999999999957,539,equal_weight
GLD,0.19999999999999957,539,equal_weight
GSG,0.19999999999999957,539,equal_weight
SGOV,0.19999999999999957,539,equal_weight
VT,0.19999999999999957,539,equal_weight
BND,0.3000000000000002,540,min_variance
GLD,0.09999999999999978,540,min_variance
GSG,0.09999999999999978,540,min_variance
SGOV,0.39999999999999913,540,min_variance
VT,0.09999999999999978,540,min_variance
BND,0.27546948717948727,540,max_sharpe
GLD,0.21416658119658152,540,max_sharpe
GSG,0.125125128205128,540,max_sharpe
SGOV,0.252429658119658,540,max_sharpe
VT,0.13280923076923065,540,max_sharpe
BND,0.0,540,market_cap
GLD,0.0,540,market_cap
GSG,0.0,540,market_cap
SGOV,0.0,540,market_cap
VT,1.0,540,market_cap
BND,0.19999999999999957,540,equal_weight
GLD,0.19999999999999957,540,equal_weight
GSG,0.19999999999999957,540,equal_weight
SGOV,0.19999999999999957,540,equal_weight
VT,0.19999999999999957,540,equal_weight
BND,0.3000000000000002,541,min_variance
GLD,0.09999999999999978,541,min_variance
GSG,0.09999999999999978,541,min_variance
SGOV,0.39999999999999913,541,min_variance
VT,0.09999999999999978,541,min_variance
BND,0.24811316239316225,541,max_sharpe
GLD,0.14281478632478625,541,max_sharpe
GSG,0.10241008547008525,541,max_sharpe
SGOV,0.23866623931623984,541,max_sharpe
VT,0.2679958974358972,541,max_sharpe
BND,0.0,541,market_cap
GLD,0.0,541,market_cap
GSG,0.0,541,market_cap
SGOV,0.0,541,market_cap
VT,1.0,541,market_cap
BND,0.19999999999999957,541,equal_weight
GLD,0.19999999999999957,541,equal_weight
GSG,0.19999999999999957,541,equal_weight
SGOV,0.19999999999999957,541,equal_weight
VT,0.19999999999999957,541,equal_weight
BND,0.3000000000000002,542,min_variance
GLD,0.09999999999999978,542,min_variance
GSG,0.09999999999999978,542,min_variance
SGOV,0.39999999999999913,542,min_variance
VT,0.09999999999999978,542,min_variance
BND,0.257834871794872,542,max_sharpe
GLD,0.22646786324786333,542,max_sharpe
GSG,0.11325410256410239,542,max_sharpe
SGOV,0.24715179487179503,542,max_sharpe
VT,0.15529111111111094,542,max_sharpe
BND,0.0,542,market_cap
GLD,0.0,542,market_cap
GSG,0.0,542,market_cap
SGOV,0.0,542,market_cap
VT,1.0,542,market_cap
BND,0.19999999999999957,542,equal_weight
GLD,0.19999999999999957,542,equal_weight
GSG,0.19999999999999957,542,equal_weight
SGOV,0.19999999999999957,542,equal_weight
VT,0.19999999999999957,542,equal_weight
BND,0.3000000000000002,543,min_variance
GLD,0.09999999999999978,543,min_variance
GSG,0.09999999999999978,543,min_variance
SGOV,0.39999999999999913,543,min_variance
VT,0.09999999999999978,543,min_variance
BND,0.2936050427350426,543,max_sharpe
GLD,0.27866658119658116,543,max_sharpe
GSG,0.10133401709401689,543,max_sharpe
SGOV,0.16533478632478632,543,max_sharpe
VT,0.16105948717948715,543,max_sharpe
BND,0.0,543,market_cap
GLD,0.0,543,market_cap
GSG,0.0,543,market_cap
SGOV,0.0,543,market_cap
VT,1.0,543,market_cap
BND,0.19999999999999957,543,equal_weight
GLD,0.19999999999999957,543,equal_weight
GSG,0.19999999999999957,543,equal_weight
SGOV,0.19999999999999957,543,equal_weight
VT,0.19999999999999957,543,equal_weight
BND,0.3000000000000002,544,min_variance
GLD,0.09999999999999978,544,min_variance
GSG,0.09999999999999978,544,min_variance
SGOV,0.39999999999999913,544,min_variance
VT,0.09999999999999978,544,min_variance
BND,0.22784888888888905,544,max_sharpe
GLD,0.1449535042735041,544,max_sharpe
GSG,0.1812735897435904,544,max_sharpe
SGOV,0.26210042735042693,544,max_sharpe
VT,0.18382358974359028,544,max_sharpe
BND,0.0,544,market_cap
GLD,0.0,544,market_cap
GSG,0.0,544,market_cap
SGOV,0.0,544,market_cap
VT,1.0,544,market_cap
BND,0.19999999999999957,544,equal_weight
GLD,0.19999999999999957,544,equal_weight
GSG,0.19999999999999957,544,equal_weight
SGOV,0.19999999999999957,544,equal_weight
VT,0.19999999999999957,544,equal_weight
BND,0.3000000000000002,545,min_variance
GLD,0.09999999999999978,545,min_variance
GSG,0.09999999999999978,545,min_variance
SGOV,0.39999999999999913,545,min_variance
VT,0.09999999999999978,545,min_variance
BND,0.24484230769230758,545,max_sharpe
GLD,0.17457111111111107,545,max_sharpe
GSG,0.14168487179487174,545,max_sharpe
SGOV,0.23086940170940182,545,max_sharpe
VT,0.2080323931623934,545,max_sharpe
BND,0.0,545,market_cap
GLD,0.0,545,market_cap
GSG,0.0,545,market_cap
SGOV,0.0,545,market_cap
VT,1.0,545,market_cap
BND,0.19999999999999957,545,equal_weight
GLD,0.19999999999999957,545,equal_weight
GSG,0.19999999999999957,545,equal_weight
SGOV,0.19999999999999957,545,equal_weight
VT,0.19999999999999957,545,equal_weight
BND,0.3000000000000002,546,min_variance
GLD,0.09999999999999978,546,min_variance
GSG,0.09999999999999978,546,min_variance
SGOV,0.39999999999999913,546,min_variance
VT,0.09999999999999978,546,min_variance
BND,0.30878230769230763,546,max_sharpe
GLD,0.19167880341880356,546,max_sharpe
GSG,0.1313547863247862,546,max_sharpe
SGOV,0.19345470085470073,546,max_sharpe
VT,0.17472931623931662,546,max_sharpe
BND,0.0,546,market_cap
GLD,0.0,546,market_cap
GSG,0.0,546,market_cap
SGOV,0.0,546,market_cap
VT,1.0,546,market_cap
BND,0.19999999999999957,546,equal_weight
GLD,0.19999999999999957,546,equal_weight
GSG,0.19999999999999957,546,equal_weight
SGOV,0.19999999999999957,546,equal_weight
VT,0.19999999999999957,546,equal_weight
BND,0.3000000000000002,547,min_variance
GLD,0.09999999999999978,547,min_variance
GSG,0.09999999999999978,547,min_variance
SGOV,0.39999999999999913,547,min_variance
VT,0.09999999999999978,547,min_variance
BND,0.2572937606837604,547,max_sharpe
GLD,0.25263863247863283,547,max_sharpe
GSG,0.11064085470085451,547,max_sharpe
SGOV,0.21099042735042772,547,max_sharpe
VT,0.16843623931623924,547,max_sharpe
BND,0.0,547,market_cap
GLD,0.0,547,market_cap
GSG,0.0,547,market_cap
SGOV,0.0,547,market_cap
VT,1.0,547,market_cap
BND,0.19999999999999957,547,equal_weight
GLD,0.19999999999999957,547,equal_weight
GSG,0.19999999999999957,547,equal_weight
SGOV,0.19999999999999957,547,equal_weight
VT,0.19999999999999957,547,equal_weight
BND,0.3000000000000002,548,min_variance
GLD,0.09999999999999978,548,min_variance
GSG,0.09999999999999978,548,min_variance
SGOV,0.39999999999999913,548,min_variance
VT,0.09999999999999978,548,min_variance
BND,0.2925001709401707,548,max_sharpe
GLD,0.1886352136752134,548,max_sharpe
GSG,0.09999999999999978,548,max_sharpe
SGOV,0.16073316239316246,548,max_sharpe
VT,0.25813145299145335,548,max_sharpe
BND,0.0,548,market_cap
GLD,0.0,548,market_cap
GSG,0.0,548,market_cap
SGOV,0.0,548,market_cap
VT,1.0,548,market_cap
BND,0.19999999999999957,548,equal_weight
GLD,0.19999999999999957,548,equal_weight
GSG,0.19999999999999957,548,equal_weight
SGOV,0.19999999999999957,548,equal_weight
VT,0.19999999999999957,548,equal_weight
BND,0.3000000000000002,549,min_variance
GLD,0.09999999999999978,549,min_variance
GSG,0.09999999999999978,549,min_variance
SGOV,0.39999999999999913,549,min_variance
VT,0.09999999999999978,549,min_variance
BND,0.2860791452991454,549,max_sharpe
GLD,0.3276558119658115,549,max_sharpe
GSG,0.09999999999999978,549,max_sharpe
SGOV,0.14183982905982878,549,max_sharpe
VT,0.1444253846153846,549,max_sharpe
BND,0.0,549,market_cap
GLD,0.0,549,market_cap
GSG,0.0,549,market_cap
SGOV,0.0,549,market_cap
VT,1.0,549,market_cap
BND,0.19999999999999957,549,equal_weight
GLD,0.19999999999999957,549,equal_weight
GSG,0.19999999999999957,549,equal_weight
SGOV,0.19999999999999957,549,equal_weight
VT,0.19999999999999957,549,equal_weight
BND,0.3000000000000002,550,min_variance
GLD,0.09999999999999978,550,min_variance
GSG,0.09999999999999978,550,min_variance
SGOV,0.39999999999999913,550,min_variance
VT,0.09999999999999978,550,min_variance
BND,0.2475136752136752,550,max_sharpe
GLD,0.21707880341880362,550,max_sharpe
GSG,0.10039179487179466,550,max_sharpe
SGOV,0.26075247863247863,550,max_sharpe
VT,0.1742632478632482,550,max_sharpe
BND,0.0,550,market_cap
GLD,0.0,550,market_cap
GSG,0.0,550,market_cap
SGOV,0.0,550,market_cap
VT,1.0,550,market_cap
BND,0.19999999999999957,550,equal_weight
GLD,0.19999999999999957,550,equal_weight
GSG,0.19999999999999957,550,equal_weight
SGOV,0.19999999999999957,550,equal_weight
VT,0.19999999999999957,550,equal_weight
BND,0.3000000000000002,551,min_variance
GLD,0.09999999999999978,551,min_variance
GSG,0.09999999999999978,551,min_variance
SGOV,0.39999999999999913,551,min_variance
VT,0.09999999999999978,551,min_variance
BND,0.17614410256410287,551,max_sharpe
GLD,0.2763689743589745,551,max_sharpe
GSG,0.114609487179487,551,max_sharpe
SGOV,0.28673341880341885,551,max_sharpe
VT,0.14614376068376067,551,max_sharpe
BND,0.0,551,market_cap
GLD,0.0,551,market_cap
GSG,0.0,551,market_cap
SGOV,0.0,551,market_cap
VT,1.0,551,market_cap
BND,0.19999999999999957,551,equal_weight
GLD,0.19999999999999957,551,equal_weight
